Country Name,Country Code,Year,physicians,gdp,health_expenditure,population_growth,school_enrollment,unemployment,urban_population,log_gdp,shortage
Cabo Verde,CPV,2019,0.743,2252177124.32402,-0.7616963606856093,-0.7478851690378452,-0.05365171091503274,0.9566735123206326,0.4520600789708792,-1.5478290356034967,1
Costa Rica,CRI,2019,2.376,64417670521.3545,0.05413062436896446,-0.19030057641883832,-0.00756468951361562,0.7085054874828238,0.7001906000613809,-0.027349923135518896,0
Cuba,CUB,2019,8.677,103427600000.0,1.3692102478330297,-1.0254500160270263,-0.4159285172094827,-1.0079271584698644,0.7015294993849048,0.18732857554349397,0
Cyprus,CYP,2019,2.928,26196667099.5303,-0.021708058235226504,0.13264333867056657,1.3268523458353987,0.019820360805256575,0.22959667831701652,-0.43530093252241564,0
Czechia,CZE,2019,4.112,256794209028.77,0.14476726556141767,-0.5422623009136401,0.46534946030725444,-0.9494681252633896,0.5052849586395877,0.5996537257676394,0
Germany,DEU,2019,4.373,3959894794039.21,1.4859689921745016,-0.6755033361760255,0.6976154997099305,-0.7329811248729604,0.8953650138972044,1.8400243432970782,0
Denmark,DNK,2019,4.251,345401473012.615,1.0627738111401213,-0.5704974614645874,1.0560718271453833,-0.38316981326647437,1.2115527551055707,0.7340567515417316,0
Dominican Republic,DOM,2019,1.431,89146130744.723,-0.9169780280769418,-0.03586534638940685,-0.05365171091503274,-0.1308530828462704,0.53975585934431,0.11995535724847328,0
Algeria,DZA,2019,0.973,193459662090.677,-0.5598586889017768,0.6032231869067657,-0.05365171091503274,0.99042888955921,0.4913086046945865,0.4712475817548033,0
Ecuador,ECU,2019,2.32,107595830000.0,0.25410560479263555,0.4836102977784906,-0.3168950429856659,-0.6105943101923085,0.05992112071014211,0.20524250443096295,0
Eritrea,ERI,2019,0.077,67823134522.27755,-0.821684748680134,0.31367569535099205,-0.05365171091503274,-0.23343925724730988,-1.2144690544415886,-0.003992754426959846,1
Spain,ESP,2019,4.376,1403496387686.27,0.7328629950309566,-0.2865721845334645,1.4279327753261675,1.3302455922626535,0.8188661472116169,1.3697327791905634,0
Estonia,EST,2019,3.469,31873748770.0313,-0.14110591854314164,-0.559868304786657,0.6976535274343453,-0.4782128866086139,0.35832971018898147,-0.34636589247734906,0
Ethiopia,ETH,2019,0.089,91834517112.628,-1.299959790871164,1.2769364644283219,-0.05365171091503274,-0.7772968435939978,-1.8549991240040369,0.13342651278036255,1
Finland,FIN,2019,3.566,267014821129.411,0.7354350868240722,-0.766824063750394,1.5702407340749234,-0.06692530137209307,0.5032460595630709,0.6173496156397875,0
France,FRA,2019,3.243,2722793515171.76,1.3983355016051142,-0.5907460607791549,0.49935932747130757,0.2574280441606054,0.7755477205850139,1.6701985358705946,0
Gabon,GAB,2019,0.603,16874405465.391,-1.4614620755314758,1.1039616384588664,-0.05365171091503274,2.512060950665806,1.289110101531721,-0.6347226012870849,1
United Kingdom,GBR,2019,2.932,2875710080015.3,0.9929495474264557,-0.446602853588359,0.40967839287292335,-0.6398238267955458,0.9578557615379865,1.6949729826731534,0
Georgia,GEO,2019,7.452,17638337116.9126,0.08532987672001431,-0.9899290563204126,0.5756505740730559,0.851447252548978,-0.1430611668389537,-0.6146474266423809,0
Ghana,GHA,2019,0.104,68352629246.1555,-1.2960002183646357,0.7357700178403911,-1.5092383202855917,-0.7510845674143203,-0.27613462550346646,-0.0004667945688964689,1
Greece,GRC,2019,6.163,207305649887.019,0.3590429248254513,-0.9374888110733716,3.539011169813963,1.884852097618274,0.7526373769540259,0.5025891022693844,0
Croatia,HRV,2019,3.59,61466721186.3116,-0.09367172457593068,-1.6398163409043085,0.7512488895592174,-0.09408046518413297,-0.24963608212371569,-0.048610879428972936,0
Hungary,HUN,2019,3.494,164936682033.992,-0.277542578286836,-0.9531700685105715,-0.11360226104820581,-0.6862138983077806,0.39852897741189575,0.3989266322430573,0
Indonesia,IDN,2019,0.462,1119099871350.2,-1.4239341952920905,-0.11323412745989545,-0.7132399802517333,-0.6524585210692032,-0.27551284974371354,1.2670636001460311,1
India,IND,2019,0.889,2835606256558.19,-1.3986217973895523,-0.03055958266223424,-1.0531098604259694,-0.10181214376950552,-1.2795579304245104,1.6886054664505428,0
Ireland,IRL,2019,3.317,407211793800.713,-0.15098658936410914,0.4038721026982386,0.7963004867843593,-0.39599308506660424,0.06958350056028835,0.8086984961904975,0
Iraq,IRQ,2019,0.881,233636097800.338,-0.9717276151282203,0.9473526653099308,-0.05365171091503274,1.3287369720508737,0.3715922512385563,0.5568025945292021,0
Iceland,ISL,2019,3.892,24985687022.0452,0.5370076119225259,0.8871108392997972,0.614048510532064,-0.6681104557664207,1.4756788335750246,-0.4567600154455199,0
Israel,ISR,2019,3.521,400645216358.857,0.04928718163846217,0.6575189972762367,0.029289651436666873,-0.6258690898365808,1.367522884692003,0.801327477791005,0
Italy,ITA,2019,4.024,2019606796583.53,0.5286363090113462,-1.408369797864688,0.41786986893367134,0.534448430548707,0.3549527651640277,1.5347421965293795,0
Jordan,JOR,2019,2.519,44503006338.0282,0.0034837560591133012,0.716475429186181,-1.0008279902759294,1.8388391811589837,1.3629692083540925,-0.19503211904508627,0
Kazakhstan,KAZ,2019,3.62,181667184854.501,-1.4263818846103378,0.2953321996897778,0.08501786803863634,-0.4242797140374792,-0.12232293967735822,0.44273192499483344,0
Cambodia,KHM,2019,0.211,36685356407.7206,-0.6821545346434695,0.14567807025268575,-1.6854752855855748,-1.3070111154552482,-1.0153571775967112,-0.2826198851817045,1
Kuwait,KWT,2019,2.087,140856394860.529,-0.6399518408449879,1.292356268626836,-0.19020120737655125,-0.9121297750218347,1.7515048820620425,0.3273703955444175,0
Lebanon,LBN,2019,2.611,51605959131.2741,0.5524518371131997,-3.4024919753066256,-0.20183137001621174,0.8016627855602384,1.2705850893938115,-0.12789217670990258,0
Liberia,LBR,2019,0.145,3319596500.0,0.44963542100835485,0.7155384562263591,-0.05365171091503274,-0.7503302573084303,-0.40754039064710473,-1.3719336257919832,1
Sri Lanka,LKA,2019,1.098,88998706296.5783,-1.1439633623383156,-0.36957362829164403,-1.4256767123684595,-0.4487947924789041,-1.935327226272023,0.11920492804347727,0
Lithuania,LTU,2019,4.568,55122066225.796,-0.03998729499948607,-1.0822209492879207,0.5971222182841261,-0.1498994130199928,0.2514871909611595,-0.09800711400405113,0
Latvia,LVA,2019,3.267,33099503950.847,-0.06788249590138938,-1.4045912347058265,1.5812228366641303,-0.13915049401106028,0.28906694773874114,-0.3292565225231338,0
Monaco,MCO,2019,8.609,7383496254.23721,-1.0831261580483718,-0.9475239457038417,-0.05365171091503274,-0.40862777934026173,1.7515048820620425,-1.0094822958477467,0
Maldives,MDV,2019,2.235,5726094799.37709,0.14981731510531193,1.557796476266237,-1.2186582896733436,-0.46916116533793395,-0.9940046367534714,-1.1247431917880704,0
Mexico,MEX,2019,2.46,1304106203902.45,-0.5993321932154866,-0.1017213657179044,-0.4851132020534761,-0.6737677815605957,0.7602933078150484,1.3364310250860185,0
North Macedonia,MKD,2019,3.409,12606338448.547,0.0014738613436687906,-1.391976968337647,-0.47893415316875626,1.9544372048866263,-0.05154792984889454,-0.7669338169380843,0
Malta,MLT,2019,4.026,16337793530.7322,0.6230713610910384,2.354208492385064,0.1326587414936181,-0.5600555330976786,1.5194653355295678,-0.6493751727819618,0
Myanmar,MMR,2019,0.757,75065106243.3578,-1.1054104125132622,-0.2978737184402668,-0.05365171091503274,-1.2527007878311682,-1.4506390827157807,0.04200598936145977,1
Montenegro,MNE,2019,2.792,5483476883.4658,0.4314506416307585,-0.8142707495022714,0.042001102821362914,1.5233489793704929,0.1563659745776156,-1.1443729539005312,0
Mongolia,MNG,2019,3.647,14206359017.5143,-0.8737890489937806,0.6006400806585707,0.5088370532826649,0.37227175778235744,0.27814028425042847,-0.7127568462071884,0
Mozambique,MOZ,2019,0.086,15512759046.672,0.2858579699476107,1.4737085378985237,-0.05365171091503274,-0.48801891798518393,-1.2977038912035102,-0.6728696426674553,1
Mauritania,MRT,2019,0.201,7894764885.82312,-1.3513903947726873,1.4845815124290598,-1.9667031968559663,0.6347716746320766,-0.2607932209722131,-0.9791258608979884,1
Mauritius,MUS,2019,2.558,14645235204.6176,-0.46531944506939843,-0.8285543211376095,-0.4873569174472692,-0.13556752100808275,-1.0305649114503659,-0.6989619302198264,0
Malaysia,MYS,2019,2.021,365177721021.516,-1.096750056792829,0.4100582528994533,-0.574267357561762,-0.701488677952053,0.5991728367071005,0.7593006799149749,0
Namibia,NAM,2019,0.368,12541928303.48,0.6112389022318071,1.3625197798390039,-1.1688686152638676,2.428709683964961,-0.6298017705105554,-0.7692563426271245,1
Niger,NER,2019,0.039,12889555561.2299,-0.4750744949179324,1.8116686211764461,-2.0359473618046926,-1.2293171745485785,-2.058128842255978,-0.7568603151483855,1
Nigeria,NGA,2019,0.356,668219992691.462,-1.387569340345935,0.8835235677060088,-0.05365171091503274,-0.3477172382896444,-0.12791596207942788,1.0332612263282808,1
Netherlands,NLD,2019,3.713,928903005576.469,0.9781853493894446,-0.33536987908875865,-0.05365171091503274,-0.6922483791549006,1.4716816646953912,1.1826058709678269,0
Norway,NOR,2019,4.578,408742840909.091,1.1490173874045904,-0.31954128560247247,1.2183148316977794,-0.6347322335807882,0.9497795003143962,0.8104000136408588,0
Nepal,NPL,2019,0.815,34186180699.0255,-0.890716189124757,0.08327367913396352,-1.650931707361755,0.646274903746899,0.19386002084365545,-0.31461019237414645,0
New Zealand,NZL,2019,3.37,213006341101.869,0.529868145380757,0.2641936821662886,0.8921772024662041,-0.5545867848299761,1.009835428468091,0.514888836504416,0
Oman,OMN,2019,2.091,88060858257.4772,-1.1081251638229757,-0.9684434378969969,-0.4002521703222231,-0.9438107994692145,0.8162569437161216,0.11440172990496188,0
Pakistan,PAK,2019,1.049,320909472770.669,-1.4345737688604994,0.48560290770513337,-1.7587393881443274,-0.41862238824330417,-1.1286503689550655,0.7007097818542433,0
Panama,PAN,2019,1.637,69778991192.5571,0.3652793689482782,0.40571167035879946,-0.05365171091503274,-0.14971083549352024,0.18312506840948914,0.008897292255032805,0
Peru,PER,2019,1.354,228346006003.648,-0.6592678352413917,0.5038135760053636,-0.05365171091503274,-0.6922483791549006,0.9777018799642818,0.5464184578280766,0
Philippines,PHL,2019,0.732,376823402239.136,-0.9856048592574757,0.10891508754717848,-1.003059886579263,-0.9076039143864947,-0.3681317571226359,0.7735341029352536,1
Palau,PLW,2019,2.191,282041290.283203,1.739880774122813,-0.9252296158332516,-0.05365171091503274,-0.40862777934026173,0.802627091954901,-2.489816497377782,0
Papua New Guinea,PNG,2019,0.06,24750626029.8777,-1.6122534602687049,0.9335187767653882,-0.05365171091503274,-0.8295328184268801,-2.190265243400306,-0.46104573322107467,1
Poland,POL,2019,3.279,602683770144.88,-0.22911204132459664,-0.8734197469946098,0.6258973410161324,-0.7133690621198205,-0.082051175565499,0.9864588948067463,0
Portugal,PRT,2019,5.422,240115970063.019,0.8326882719035371,-0.8352845657213844,0.43392152352006985,-0.11840696609908546,-0.029279920888383066,0.5692064234869307,0
Romania,ROU,2019,3.165,250080428511.595,-0.4639019375807934,-1.2712272053518707,-0.11029537013309186,-0.5917365575450585,-0.405803744803101,0.5876420020063986,0
Russian Federation,RUS,2019,4.165,1693115002708.32,-0.48117720382755746,-0.8240296657637123,1.026463953801421,-0.47840146413508644,0.5893044735750702,1.4547925614400905,0
Rwanda,RWA,2019,0.117,10349300276.7623,-0.7309270337575566,0.9519847647498035,-1.9497144943765072,0.789405246339526,-1.776118444873903,-0.856381324447577,1
Saudi Arabia,SAU,2019,2.633,888890133333.333,-0.5428035010141102,-1.2022478884656052,0.9074142508471817,-0.26662890190646976,1.0022561026496024,1.1626422745626603,0
Senegal,SEN,2019,0.088,23403995992.1354,-0.8736765762227264,1.297815649148209,-1.6987430117036737,-0.7895543828147101,-0.5408496474934741,-0.48641085344528634,1
Singapore,SGP,2019,2.519,376161998830.048,-0.9035750143505846,0.05200439379142603,1.4306732524569952,-0.7448615090407279,1.7515048820620425,0.7727375890658557,0
Sierra Leone,SLE,2019,0.033,6523577594.29408,-0.4618467644488462,0.9841360442783833,-0.05365171091503274,-0.7252494462875879,-0.8725273583903067,-1.0656244890888305,1
South Sudan,SSD,2019,0.033,67823134522.27755,0.6819126289295446,1.461556839788095,-0.05365171091503274,1.0571853339304749,-1.9164776749135481,-0.003992754426959846,1
Sao Tome and Principe,STP,2019,0.492,412976082.620705,-0.5382568985856793,0.3442231412377277,-0.05365171091503274,0.3366306052790554,0.28204506286458003,-2.316917929624825,1
Slovenia,SVN,2019,3.27,53909922735.545,0.5117125793121023,-0.3027206239099803,0.847821664708748,-0.49103615840874393,-0.28860491275789296,-0.10808875782167238,0
Sweden,SWE,2019,4.288,530894124494.418,1.31796255130762,-0.05137822348828856,0.7937051706484956,-0.04090160271888819,1.188617743470346,0.9289539196805626,0
Seychelles,SYC,2019,1.869,1868690096.73454,-0.9562527164737022,-0.15098848757709563,-0.5547786176409539,-0.40862777934026173,-0.8128511015524824,-1.6324608837585617,0
Syrian Arab Republic,SYR,2019,1.517,22583045060.0821,-1.0525454225493205,2.222670029392304,-0.05365171091503274,1.1916411103053668,0.5527863326046224,-0.5026006440739343,0
Chad,TCD,2019,0.052,14905517742.8454,-1.2516810827898808,1.6955563362411317,-0.05365171091503274,-1.1263538450945938,-1.7164918251868304,-0.6909746104573324,1
Togo,TGO,2019,0.074,6992654019.28876,-0.39125499702866934,1.0807773634127027,-1.6769355631742566,-0.9455079972074669,-0.9300524523877195,-1.0341415124582112,1
Thailand,THA,2019,0.548,543976691793.886,-1.1140376577747209,-0.6920605939818958,-0.4076016986610106,-1.194430332151166,-0.26688432751511526,0.9399914398613911,1
Tajikistan,TJK,2019,1.933,8300813599.3084,-0.03898624479179737,1.017703461435225,-0.05365171091503274,-0.00450614010969591,-1.6314498900617884,-0.9563860916611335,0
Turkmenistan,TKM,2019,1.957,40810067974.509,-0.5139395434936164,0.8923317880839847,-1.7608474858607344,-0.568541521788941,-0.6734236819565609,-0.23430938948648067,0
Timor-Leste,TLS,2019,0.764,2032550389.41316,-0.7045580759356301,0.6815150641334295,-0.05365171091503274,-0.7358097877700479,-1.4947575908086292,-1.5943507961292072,1
Tonga,TON,2019,1.012,506031238.979937,-0.44823422700291454,-0.7776066479246219,-0.05365171091503274,-0.9211814962925147,-1.8055326928625226,-2.2247827024208724,0
Trinidad and Tobago,TTO,2019,4.205,23477745791.6977,-0.052811553015060166,-0.5753979721246577,-0.05365171091503274,-0.6650932153428607,-0.3581274390872252,-0.4849843565794178,0
Tunisia,TUN,2019,1.299,41905642418.825,-0.3531595624066756,-0.12009051735699562,-0.9477843561368666,1.9052184704773034,0.3236116152960799,-0.22229801671989374,0
United States,USA,2019,3.482,21380976119000.0,3.2275379435748457,-0.44619729688301346,1.3030622014414845,-0.6375608964778758,0.8415582639974222,2.604588805800085,0
Uzbekistan,UZB,2019,2.322,67293639798.3996,-0.757987536598398,0.578938850816091,-1.681859341836865,-0.3986331704372193,-0.5111885020155087,-0.0075463495833177725,0
Viet Nam,VNM,2019,0.99,334365270496.667,-0.7107231086131706,-0.08729228221946224,-0.9963110028744825,-1.0124530191052044,-1.24246511938266,0.7193332445294343,0
Vanuatu,VUT,2019,0.164,936526267.622513,-1.2137517586571753,0.9912820082827347,-0.05365171091503274,-0.30283578698918967,-1.7517840355237382,-1.945677922529609,1
Samoa,WSM,2019,0.558,912950466.064906,-0.4814750209698556,-0.02004556160314036,-1.6600260009170447,0.15239036191542343,-1.9847823553519168,-1.9572378331795852,1
South Africa,ZAF,2019,0.779,389330032224.269,0.4030972754335194,0.4521112842240367,-1.3145080999000422,4.038973182513632,0.07595028481380918,0.7883380146436539,1
Zambia,ZMB,2019,0.237,23308667781.2258,-0.10514080227443995,1.491033913372055,-0.05365171091503274,-0.2851094995007747,-0.8364426869557279,-0.4882614032142618,1
Zimbabwe,ZWE,2019,0.123,33357695635.1284,-1.3034280059363943,0.3839807837138173,-0.05365171091503274,0.060930261576261406,-1.1710300529102118,-0.3257334972662237,1
Afghanistan,AFG,2020,0.253,19955929052.1496,2.883347547693491,1.6430560937133607,-1.768679374176362,0.8787909938874907,-1.6711946428222348,-0.558674271152164,1
Albania,ALB,2020,1.879,15241458744.5927,0.13714107050764793,-2.076000185550766,0.2542148981631374,0.865401989507943,-0.21127675058018244,-0.6808692784713897,0
Andorra,AND,2020,4.587,2891002460.29153,0.5862434702629107,0.07850725509670478,-1.5929817200967407,-0.26908040975061226,1.229006976351518,-1.434611874390483,0
United Arab Emirates,ARE,2020,2.83,357161878829.135,-0.42117826800075875,-1.2300798372752169,-0.009382611522044046,-0.5196999424325639,1.0735176437782714,0.7492374146629969,0
Argentina,ARG,2020,5.304,385740508436.965,1.2287943800731622,-0.47030302157653553,1.7608675983973747,0.8318351897958383,1.3825670172024158,0.7841383745990086,0
Armenia,ARM,2020,3.163,12641698583.2152,1.7625164017612478,-0.8808106150759635,-0.11471416483963151,2.0979447025321982,0.15661974284255564,-0.7656638280135376,0
Australia,AUS,2020,3.895,1333336461648.09,1.2392700316828258,0.12259235348787703,2.190300425522801,-0.12368713684031536,1.1685821783093193,1.3464813651642964,0
Austria,AUT,2020,5.344,434397601557.696,1.4808212381861863,-0.5253266695193305,1.33569941986506,-0.34866012592200707,0.3108060876264609,0.8380004206547635,0
Azerbaijan,AZE,2020,3.125,42693000000.0,-0.4132115709500441,-0.31217410395116346,-0.7506272223638796,0.035849450555419,-0.1584917059214164,-0.21385817081310105,0
Burundi,BDI,2020,0.069,3227847281.31544,1.24080860949793,1.4490915685540389,0.073966360938555,-1.1352169888388013,-1.91534337374205,-1.384641484664623,1
Belgium,BEL,2020,3.506,529694473501.791,1.4977034232449862,-0.5127997962780768,0.9685469124104239,-0.28378945681546724,1.1697340626520525,0.9279282169614074,0
Burkina Faso,BFA,2020,0.096,17725010532.5268,-0.057014573166388804,1.074219001626582,-1.8967413545505536,-0.463880994596704,-1.621019194871441,-0.6124249010611087,1
Bangladesh,BGD,2020,0.661,373979442362.193,-1.6608535964353275,-0.19185854747714928,-1.296641907289262,-0.2849209219743023,-1.4030730042432047,0.7700992116943751,1
Bulgaria,BGR,2020,4.277,70486877546.4901,0.4691549385343683,-1.648237690840064,1.2091328094714724,-0.37958684026349687,0.529847570211602,0.013473740755046393,0
Bahrain,BHR,2020,0.741,35837632978.7234,-0.8527283566871817,-1.472983616880794,-0.03198802774352761,-0.9966125068815144,1.7515048820620425,-0.2932200258233733,1
Belarus,BLR,2020,4.605,61371673344.7424,-0.2233250015676856,-1.1893994632824245,0.9845190970724269,-0.565901436418326,0.7343294015819178,-0.04931253111276043,0
Barbados,BRB,2020,2.616,5407050000.0,-0.11399477657723613,-0.7159404219886343,-0.08925490514543574,0.6668298541324015,-0.11232973054125596,-1.1507367718349866,0
Bhutan,BTN,2020,0.486,2457604333.90927,-1.013495843068644,-0.3193867755340659,-1.529002383046347,-0.3809068829488043,-1.0105092084480791,-1.5082517317798132,1
Botswana,BWA,2020,0.433,14960251607.8135,-0.32023719793190447,0.285695900505457,-1.308226177263728,2.6338820327670405,0.21499142825617154,-0.6893127434972014,1
Canada,CAN,2020,2.415,1655684730000.19,2.0268986447918858,0.004562211343941005,0.7986518170403797,0.4916413320394496,0.9249305064949501,1.4446565927757817,0
Switzerland,CHE,2020,4.388,741999406005.627,1.6771011928163018,-0.27550360264456036,0.512697932087054,-0.42107389608744666,0.942822814124874,1.080746460403119,0
Chile,CHL,2020,2.798,254042159309.311,0.8969009356842895,-0.14420511846678868,1.3518602900759773,0.732454833344831,1.215477479441279,0.5947684169025076,0
China,CHN,2020,2.385,14996414166715.1,-0.5302140862806423,-0.6655887911851285,0.255298108079945,-0.3865642087429793,0.0810198001263217,2.4437714751231194,0
Cameroon,CMR,2020,0.098,40773241177.0505,-0.9569942505254045,1.3032622111243217,-1.5813628857498265,-0.597582460865706,-0.3434014528419001,-0.23471872179381523,1
Colombia,COL,2020,2.394,270348342541.465,0.5565952938360688,0.2832501763645221,0.02085890493389825,1.6845827645044797,0.727424025847663,0.6229750269987064,0
Comoros,COM,2020,0.441,1218763671.26563,-0.3947489366877451,0.699495011864381,0.073966360938555,-0.48688745282634893,-1.359708010699054,-1.8262452037450665,1
Cabo Verde,CPV,2020,0.725,1821565613.68613,-0.009604238606806623,-0.7655643486668368,0.073966360938555,1.4332089217166384,0.5096909781358907,-1.6440413782541718,1
Costa Rica,CRI,2020,2.494,62395610760.0492,0.25978049852644297,-0.3053405215897048,0.073966360938555,1.7692540738906315,0.7220613193148534,-0.04181029345093762,0
Cuba,CUB,2020,9.291,107352000000.0,1.8461969739099713,-1.0415486306849253,-0.33791134376287124,-0.9083582244923848,0.7031419644123375,0.20421385446118018,0
Cyprus,CYP,2020,3.197,25555093854.2968,0.5397309641913093,0.09873351667183393,1.5043928391435974,0.13296687668875604,0.22732100770590832,-0.44654327265817745,0
Czechia,CZE,2020,4.153,251109660602.536,0.6493255725207564,-0.6614856584982316,0.4774775663994259,-0.8485791486006025,0.5024386158555543,0.5895041955336514,0
Germany,DEU,2020,4.443,3941398957073.94,1.839862178654072,-0.7893901579919642,0.6850286271504197,-0.597582460865706,0.9029033424291358,1.837901636886277,0
Denmark,DNK,2020,4.377,355631021931.621,1.2355719222054882,-0.6231462684814904,1.0947402426611528,-0.26512028169468976,1.2129174545381394,0.7472898797349529,0
Dominican Republic,DOM,2020,1.948,78546672406.8291,-0.7138448993748547,-0.027925299948996944,0.14021670036188869,-0.17422591393494513,0.5271176420257063,0.0625619545491583,0
Ecuador,ECU,2020,2.313,95865473000.0,0.5254763772337011,0.08127790716774211,0.06765307178847572,-0.17611168919967024,0.06059321547175081,0.15290359655114158,0
Eritrea,ERI,2020,0.088,57412038533.2718,-0.9363485553448188,0.38439829002877346,0.073966360938555,-0.12727010984329287,-1.2199231344152028,-0.07955188731983834,1
Spain,ESP,2020,4.546,1289783836971.21,1.2704304963292623,-0.4502343537597663,1.4253243776531073,1.5995343000653826,0.8216409949701894,1.3314239857230135,0
Estonia,EST,2020,3.479,31820771493.8974,0.13940658082542093,-0.6976435484275031,0.6712692837917481,-0.01770656696277074,0.3721985163643853,-0.3471201176306272,0
Ethiopia,ETH,2020,0.102,98676811061.4035,-1.2189223952128923,1.2924034011962227,0.073966360938555,-0.5755188902684235,-1.8377186699787278,0.1660087664006241,1
Finland,FIN,2020,3.61,270000311606.226,0.8977267060383316,-0.7403376213886065,1.6453457940160037,0.13372118679464612,0.5189002000195279,0.62239096736425,0
France,FRA,2020,3.252,2647926055110.05,1.7247127768843393,-0.597081796734405,0.5447294449161508,0.18086556841277093,0.7765934618505097,1.6575569338397311,0
Gabon,GAB,2020,0.586,15342236163.9864,-1.232821385098972,1.0377899105182418,0.073966360938555,2.6832893447028354,1.3094843309638091,-0.677881226065115,1
United Kingdom,GBR,2020,3.028,2724001478304.59,1.7159951313566013,-0.719903650459045,0.5646358938710286,-0.4861331427204588,0.9683915879337613,1.6703996423276912,0
Georgia,GEO,2020,5.121,16010869215.68,0.7378062524530595,-0.7997132203462161,0.6617828646994272,0.8833168545228305,-0.12617861208983774,-0.658539889270242,0
Ghana,GHA,2020,0.166,70008243859.8666,-0.8948265319850269,0.7231122826132028,-1.4592642760841084,-0.7301524619758729,-0.2535785111436804,0.010384462301823797,1
Guinea-Bissau,GNB,2020,0.191,1705057581.09946,0.6558025371713275,0.9583899158258979,0.073966360938555,-0.7850285221793702,-0.7991625270362257,-1.674010101505103,1
Greece,GRC,2020,6.186,191362985554.861,0.7891419122496182,-1.0239987776405663,3.5282697066648674,1.6687422522807898,0.7580355559250781,0.4663068819521484,0
Guatemala,GTM,2020,1.281,77719468248.3666,-0.20525837220678236,0.31100824442917613,0.073966360938555,-0.7703194751145153,-0.33000509088998936,0.057761689288055244,0
Guyana,GUY,2020,1.387,5471256594.72422,-0.5742272087853427,-0.8721189314739916,0.073966360938555,1.5572929341355426,-1.617529423159296,-1.1453845174915873,0
Honduras,HND,2020,0.489,23352232483.755,0.7341321623537013,0.5352453921114028,0.073966360938555,0.741506554615511,-0.22371926838931366,-0.48741477034918984,1
Croatia,HRV,2020,3.606,57959843541.3699,0.21147347228945784,-1.5626606976669586,0.7786796561777107,0.0639475019998214,-0.2393210421096849,-0.07524619846898035,0
Hungary,HUN,2020,3.14,158468487754.196,0.05728438877904591,-1.0536589124490385,-0.024242432554779276,-0.5283745086502987,0.3909820121697379,0.38078788148237036,0
Indonesia,IDN,2020,0.62,1059054842698.48,-1.2394427995726194,-0.1811764345493355,-0.6796663066619102,-0.5270544659649913,-0.2507681248559902,1.2420594707359967,1
India,IND,2020,0.723,2674851578587.27,-1.2664035728124723,-0.083276143437205,-1.0227141502545825,0.152578939441896,-1.2651452223205184,1.662144083338563,1
Ireland,IRL,2020,3.458,436009027818.948,-0.030284827745596227,0.14663311656233108,0.7763779140743318,-0.26908040975061226,0.07863444807924572,0.8396792327939644,0
Iraq,IRQ,2020,0.923,180898797516.874,-0.4542304705386984,0.903307349107787,0.073966360938555,1.6436614412599475,0.3715912030489387,0.44081012957813165,0
Iceland,ISL,2020,4.318,22034665040.7901,0.8804761092618236,0.4311366391241547,0.7728008742049727,-0.29642415108912473,1.4829890615398942,-0.5137464011288965,0
Israel,ISR,2020,3.567,410768352657.612,0.2334232287509921,0.5424630079267337,0.048536547539292006,-0.5432721332416263,1.3658488137569664,0.8126412833352016,0
Italy,ITA,2020,3.97,1907481094079.23,0.8516183225125182,-1.23977578952653,0.5388345391882591,0.4039527822297375,0.3555823777272848,1.5088442118847851,0
Japan,JPN,2020,2.592,5054068005376.28,1.493352226301772,-1.0870307183420038,0.2761676157793938,-0.7997375692442251,1.375106372539322,1.9506435350951248,0
Kazakhstan,KAZ,2020,3.663,171082365861.423,-1.0996677594232391,0.2615491576148479,0.2823999123000601,-0.4073077366549543,-0.08092912765671202,0.41551364227141546,0
Kenya,KEN,2020,0.074,100657505750.545,-0.8746368918525976,0.6994811856761872,0.073966360938555,-0.2709661850153372,-1.3989762345571202,0.1750195615554008,1
Kuwait,KWT,2020,2.273,111045470605.715,-0.3230920117927347,-1.6071620395084183,-0.058940043753123034,-0.6715048512429257,1.7515048820620425,0.21955090360821938,0
Lebanon,LBN,2020,2.68,31712128253.7961,0.14295456663766856,-2.124069779200541,-0.14523524333557292,1.1695775397080845,1.281155995328872,-0.34867078201672597,0
Liberia,LBR,2020,0.151,3176126300.0,1.9886805129108893,0.7888452023231598,0.073966360938555,-0.5559068275152835,-0.38314909792071655,-1.391965344519275,1
Sri Lanka,LKA,2020,1.167,84335574581.5072,-0.948894635131364,-0.4339096199496342,-1.3975580130538463,-0.3179219891069896,-1.9276537599426034,0.09480371687148892,0
Lithuania,LTU,2020,4.481,57412038533.2718,0.12048139739945114,-0.8743612555076312,0.5556765619988959,0.27100562606662554,0.2597179252301204,-0.07955188731983834,0
Latvia,LVA,2020,3.338,33379927434.6149,0.15100614327575027,-1.4093204057542708,1.5671191142331613,0.19764896826882344,0.29157650975563887,-0.32543142054699487,0
Monaco,MCO,2020,8.609,6730736282.78961,-0.9447385203290409,-0.9767634770428375,0.073966360938555,-0.26908040975061226,1.7515048820620425,-1.0514504173389132,0
Mexico,MEX,2020,2.425,1121064767308.42,-0.3436724662992225,-0.20441442964529458,-0.4005260050850061,-0.4921676235675788,0.7750385662828121,1.2678589772607451,0
North Macedonia,MKD,2020,3.343,12361036913.8409,0.22801320507448355,-1.7085496798241266,-0.45568430668332816,1.796220660176199,-0.02724643541934005,-0.7758433451433954,0
